Devices
1000
,,Imported AMTI OR6 Series Force Plate - Force,,,Imported AMTI OR6 Series Force Plate - Moment,,,Imported AMTI OR6 Series Force Plate - CoP,,,Imported AMTI OR6 Series Force Plate - Force,,,Imported AMTI OR6 Series Force Plate - Moment,,,Imported AMTI OR6 Series Force Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm,N,N,N,mm.N,mm.N,mm.N,mm,mm,mm
141,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
141,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
142,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
143,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
144,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
145,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
146,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,2,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,4,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,5,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,6,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,7,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,8,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
147,9,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
148,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
148,1,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0,0
